382,20,5
383,21,5
384,20,5
385,20,5
386,20,5
387,20,6
388,20,6
389,20,6
390,21,6
391,21,6
392,21,7
393,21,7
394,23,7
395,23,7
396,23,7
397,24,8
398,24,8
399,24,8
400,24,8
401,24,8
402,24,8
403,23,8
404,23,8
405,23,8
406,23,8
407,23,9
408,23,9
409,22,9
410,22,10
411,23,11
412,23,11
413,23,11
414,23,11
415,23,11
416,23,12
417,24,12
418,24,12
419,24,14
420,24,13
421,24,13
422,25,13
423,25,13
424,25,13
425,25,12
426,24,12
427,23,12
428,23,12
429,23,12
430,24,12
431,24,12
432,24,12
433,24,12
434,25,12
435,24,12
436,24,12
437,25,12
438,25,11
439,25,12
440,25,12
441,25,12
442,25,12
443,24,12
444,23,13
445,23,13
446,23,13
447,23,14
448,24,15
449,24,15
450,24,14
451,25,13
452,25,12
453,27,12
454,28,12
455,29,13
456,30,13
457,30,14
458,30,14
459,31,15
460,32,14
461,32,14
462,32,14
463,31,14
464,31,16
465,31,16
466,31,17
467,32,17
468,32,17
469,33,17
470,34,18
471,33,19
472,33,19
473,33,19
474,33,19
475,33,19
476,33,18
477,34,19
478,34,19
479,34,18
480,34,20
481,33,20
482,34,20
483,34,20
484,35,19
485,35,15
486,37,15
487,38,15
488,40,14
489,41,13
490,41,12
491,41,13
492,42,14
493,42,14
494,42,14
495,43,14
496,43,14
497,44,14
498,46,13
499,46,14
500,46,14
